ID,DataYear,ReportingStatus,GrossFloorArea,TotalGHGEmissions,GHGIntensity,NumberOfBuildings,ChicagoEnergyRating,ENERGYSTARScore,ElectricityUse,NaturalGasUse,DistrictSteamUse,DistrictChilledWaterUse,AllOtherFuelUse,SiteEUI,SourceEUI,WeatherNormalizedSiteEUI,WeatherNormalizedSourceEUI
118140,2016,Submitted,151161.0,2599.8,17.2,1,,31,11214230.6,10031000.2,,,,140.5,302.6,143.5,304.2
251549,2018,Exempt,82500.0,,,1,,,,,,,,,,,
100729,2014,Submitted,568200.0,9920.0,17.46,1,,66,48685589.0,2601900.0,,,,90.0,274.0,87.0,265.0
252066,2016,Submitted,480820.0,3628.3,7.5,1,,44,18219124.6,5085471.4,,,,48.5,130.1,50.8,136.6
160330,2017,Submitted,294300.0,1575.3,5.4,6,,71,7035220.0,5169121.0,,,,41.5,93.5,43.8,99.7
111708,2017,Submitted,140315.0,948.1,6.8,1,,59,2262678.0,9972925.0,,,,87.2,125.3,94.7,133.1
172253,2018,Submitted,51288.0,760.9,14.8,1,2.0,,2859365.2,5369299.9,,,,160.4,266.0,157.3,259.5
175961,2018,Submitted,127872.0,3024.7,23.7,1,1.0,6,16716565.1,4588169.5,,,,166.6,403.7,167.2,404.4
251477,2015,Submitted,122095.0,853.0,7.0,1,,52,2246370.0,7568546.0,,,,80.4,122.9,85.3,128.0
105739,2016,Submitted,131462.0,651.5,5.0,1,,93,2270392.6,4387073.6,,,,50.6,89.3,52.6,90.5
101813,2017,Submitted,700200.0,6744.0,9.6,1,,81,36466740.0,28571.0,,,,52.1,163.6,54.9,172.2
255017,2018,Not Submitted,84360.0,,,1,0.0,,,,,,,,,,
251891,2017,Submitted,225314.0,2665.7,11.8,1,,14,12598629.0,6330963.0,,,,84.0,205.1,86.7,206.9
147834,2018,Submitted,73016.0,489.8,6.7,1,4.0,82,1465508.6,4630953.3,,,,83.5,122.8,83.6,121.4
222598,2017,Submitted,251501.0,1903.0,7.6,1,,47,6371852.0,13647236.0,,,,79.6,136.5,84.9,141.5
160099,2015,Submitted,403219.0,8916.0,22.1,1,,7,39006939.0,20318440.0,,,,147.1,356.7,148.9,360.3
241533,2016,Submitted,382715.0,2818.6,7.4,1,,31,14017004.4,4424214.4,,,,48.2,127.1,50.8,134.9
251623,2017,Submitted,102700.0,1334.3,13.0,1,,10,5872403.0,4679326.0,,,,102.7,227.4,105.8,229.7
172110,2017,Submitted,104400.0,828.3,7.9,1,,71,2064567.0,8407249.0,,,,100.3,146.7,106.5,153.1
250063,2016,Submitted,75000.0,551.5,7.4,1,,,2299936.4,2402393.1,,,,62.7,129.9,66.8,134.2
157587,2018,Not Submitted,231325.0,5224.5,22.6,1,0.0,40,17319779.4,44114669.4,,,,265.6,409.9,265.4,409.4
103606,2015,Submitted,4493970.0,78160.0,17.4,1,,55,389023274.0,,,,,86.6,271.8,86.6,271.8
250090,2017,Submitted,117963.0,777.9,6.6,1,,71,2038813.0,7549271.0,,,,81.3,121.5,86.9,127.3
101889,2014,Submitted,362756.0,3571.0,9.84,1,,77,10824724.0,26288203.0,,,,102.0,170.0,98.0,165.0
255931,2018,Not Submitted,75660.0,,,1,0.0,,,,,,,,,,
134776,2015,Submitted,144036.0,3280.0,22.8,1,,,9906479.0,24285377.0,,,,237.4,393.0,240.5,394.9
119609,2016,Submitted,149585.0,1094.2,7.3,1,,93,4772593.0,4039361.9,,,,58.9,128.5,62.5,132.3
228537,2015,Submitted,285870.0,1968.0,6.9,1,,60,9289702.0,1917761.0,,,,39.2,109.1,40.7,112.9
250034,2017,Submitted,157000.0,1138.6,7.3,1,,,3840117.0,8068566.0,,,,75.9,130.8,80.6,134.6
173487,2017,Submitted,101710.0,572.3,5.6,1,,85,1560796.0,5341048.0,,,,67.9,103.3,72.0,106.6
256425,2018,Not Submitted,62913.0,861.7,13.7,1,0.0,,2266919.2,4617.0,6107629.0,1495099.9,,157.0,239.4,,
103782,2017,Submitted,300000.0,4578.3,15.3,1,,25,16738368.0,27928801.0,,,,148.9,272.9,153.7,277.0
250128,2018,Submitted,1205371.0,36674.6,30.4,1,1.0,5,147914430.9,2024690.0,180114902.9,,,273.8,525.1,273.6,524.2
254068,2017,Submitted,107143.0,771.8,7.2,1,,41,2783182.0,4841688.0,,,,71.2,129.0,75.7,133.1
251214,2017,Submitted,420494.0,3665.4,8.7,1,,72,15544560.0,14898469.0,,,,72.4,153.3,75.8,156.5
135032,2016,Submitted,121153.0,1968.0,16.2,1,,53,10676987.4,,,,,88.1,276.7,92.0,289.0
173618,2015,Submitted,168725.0,1401.0,8.3,1,,,5369990.0,6067106.0,,,,67.8,137.7,70.8,140.4
106236,2016,Submitted,140166.0,1216.5,8.7,1,,26,5254865.6,4667303.1,,,,70.8,152.7,75.8,157.9
102238,2016,Submitted,192329.0,2410.6,12.5,1,,4,7070902.6,20847524.3,,,,145.2,229.3,159.6,244.4
159733,2017,Submitted,164020.0,1240.4,7.6,1,,55,2811628.0,13565772.0,,,,99.9,140.7,107.3,148.5
252038,2016,Submitted,168656.0,1482.3,8.8,1,,,4920503.2,,4869287.2,4782240.0,,86.4,154.7,86.4,155.3
244182,2016,Submitted,989315.0,8681.9,8.8,1,,27,25619254.5,74551212.7,,,,101.3,160.4,109.2,168.7
114798,2018,Submitted,59728.0,242.6,4.1,1,4.0,,311966.0,3591205.4,,,,65.3,77.8,63.2,75.2
252052,2016,Submitted,135318.0,1119.1,8.3,2,,,4138609.3,,5365442.0,,,70.2,143.7,74.9,148.6
101871,2015,Submitted,587815.0,6437.0,11.0,1,,84,32039369.0,,,,,54.5,171.1,55.4,174.0
250038,2015,Submitted,255116.0,2786.0,10.9,1,,24,9582728.0,16204690.0,,,,101.1,184.6,105.7,190.0
127778,2017,Submitted,51524.0,216.0,4.2,1,,,581575.0,2042000.0,,,,50.9,77.1,54.8,80.8
101868,2017,Submitted,600713.0,5695.2,9.5,1,,89,25909820.0,17030433.0,,,,71.5,165.2,,
113593,2018,Submitted,110100.0,739.1,6.7,1,2.5,52,1953254.0,7796299.9,,,,88.6,124.0,89.4,124.2
244809,2016,Submitted,510600.0,3618.9,7.1,1,,77,19633866.1,,,,,38.5,120.7,40.2,126.1
101735,2017,Submitted,1841736.0,14683.3,8.0,1,,84,61430501.0,62603143.0,,,,67.3,140.4,70.8,144.2
111959,2018,Submitted,73000.0,271.3,3.7,1,4.0,96,906251.1,2268998.8,,,,43.5,67.4,42.0,65.2
175276,2018,Not Submitted,54096.0,,,1,0.0,,,,,,,,,,
102556,2018,Submitted,97200.0,987.5,10.2,1,2.0,17,3496139.9,7640400.3,,,,114.6,183.2,113.3,177.8
159659,2018,Submitted,236406.0,1873.2,7.9,1,2.0,46,4513472.1,21130983.4,,,,108.5,147.3,109.0,147.9
103606,2016,Submitted,4518811.0,75072.0,16.6,1,,66,406996666.8,1016321.4,,,,90.3,283.0,90.3,283.0
260116,2016,Submitted,71987.0,178.5,2.5,1,,100,965248.0,,,,,13.4,42.1,13.4,42.1
105488,2018,Submitted,99673.0,1255.5,12.6,1,1.0,5,3018091.8,14183400.2,,,,172.6,234.2,177.7,239.6
251699,2017,Submitted,121557.0,1026.3,8.4,1,,51,3608999.0,6759443.0,,,,85.3,151.6,93.5,160.2
156845,2018,Submitted,546219.0,4588.0,8.4,1,1.5,35,27864026.3,47066200.6,,,,137.2,233.3,138.5,234.2
159954,2016,Submitted,59310.0,445.0,7.5,1,,50,828976.1,5501499.7,,,,106.7,141.3,117.7,152.8
252066,2018,Submitted,480820.0,3790.9,7.9,1,1.5,36,21148565.5,5130212.4,,,,54.7,134.4,54.5,134.6
142759,2017,Submitted,108010.0,843.1,7.8,1,,39,4243160.0,1103258.0,,,,49.5,134.1,52.1,141.7
251225,2018,Submitted,109032.0,1003.9,9.2,1,4.0,71,5051653.7,3078270.3,,,,74.6,159.4,74.3,158.2
128088,2016,Submitted,100000.0,990.7,9.9,1,,87,5374950.9,,,,,53.7,168.8,52.1,163.6
102460,2016,Submitted,1211750.0,9171.5,7.6,1,,,42022194.3,27129609.9,,,,57.1,132.3,59.3,132.9
251528,2016,Submitted,77140.0,455.4,5.9,1,,64,1317311.1,4002928.6,,,,69.0,108.1,77.9,118.0
254386,2016,Submitted,122180.0,1333.8,10.9,1,,,5412124.6,6329899.9,,,,96.1,193.5,98.8,195.0
117348,2016,Submitted,171491.0,1303.6,7.6,1,,66,6279622.2,2750330.0,,,,52.7,131.8,55.0,139.2
159283,2015,Submitted,163900.0,3296.0,20.1,1,,30,16407059.0,,,,,100.1,314.3,100.8,316.4
124312,2016,Submitted,86894.0,795.7,9.2,1,,82,3712679.1,2097076.9,,,,66.9,159.5,66.9,159.5
119552,2018,Submitted,63407.0,1906.4,30.1,1,2.0,48,9795869.1,5210299.7,,,,236.7,518.9,235.6,517.1
250115,2016,Submitted,411500.0,7097.9,17.2,1,,35,26565603.4,41443389.4,,,,165.3,308.5,172.9,313.9
160264,2017,Submitted,715440.0,3536.1,4.9,1,,89,12258545.0,23901800.0,,,,50.5,88.9,53.9,92.5
253962,2016,Submitted,144649.0,604.1,4.2,1,,97,2427017.0,2951802.0,,,,37.2,74.1,39.0,75.1
252048,2017,Submitted,90125.0,975.0,10.8,1,,65,3431858.0,,4309277.0,1031856.0,,97.3,188.5,100.8,192.7
251340,2016,Submitted,72000.0,1520.3,21.1,1,,17,6220144.2,7038255.0,,,,184.1,373.9,189.2,376.3
117313,2016,Submitted,57500.0,333.5,5.8,1,,89,1142826.9,2312400.0,,,,60.1,104.6,62.9,106.7
175472,2018,Submitted,176062.0,1495.5,8.5,1,2.5,39,6377004.1,8181734.4,,,,82.7,150.2,81.0,148.5
172064,2016,Submitted,150000.0,1377.9,9.2,7,,,1999958.5,19001261.9,,,,140.0,174.9,140.6,176.6
105441,2016,Submitted,123137.0,200.6,1.6,2,,100,1088124.3,,,,,8.8,27.7,8.8,27.7
244325,2017,Submitted,426802.0,3119.5,7.3,1,,45,7350158.0,33145134.0,,,,94.9,135.6,95.4,136.3
106017,2018,Submitted,52604.0,408.7,7.8,1,2.5,54,1114482.7,4203561.7,,,,101.1,143.2,102.4,144.6
158724,2018,Submitted,65058.0,1747.4,26.9,1,2.0,44,8077005.8,7599158.7,,,,241.0,470.3,241.8,471.1
101713,2016,Submitted,3193966.0,26072.9,8.2,1,,92,88275195.8,94297294.0,,90753558.7,142140.0,85.6,146.2,85.5,146.2
175961,2016,Submitted,131093.0,1725.8,13.2,1,,60,8094342.2,4402579.1,,,,95.3,229.1,99.4,233.4
251777,2016,Submitted,69960.0,575.1,8.2,1,,38,1737028.7,4799012.6,,,,93.4,150.0,102.3,159.4
252269,2016,Submitted,80000.0,1213.4,15.2,1,,1,4480942.1,7294512.8,,,,147.2,271.6,158.5,283.5
101913,2016,Submitted,434052.0,4373.3,10.1,1,,84,21497353.8,7735927.2,,,,67.3,174.2,68.8,174.7
116702,2016,Submitted,62100.0,969.5,15.6,1,,32,3440340.1,6313960.5,,,,157.1,280.7,165.4,285.5
159897,2018,Submitted,638697.0,2514.6,3.9,1,4.0,95,10163085.6,15510300.0,,,,40.2,70.1,39.2,68.4
160186,2017,Submitted,110000.0,2779.0,25.3,1,,9,10911706.0,14336951.0,,,,229.5,448.3,232.8,451.8
234084,2018,Submitted,115775.0,620.7,5.4,1,4.0,94,2660742.4,3351500.4,,,,51.9,94.7,52.1,94.9
156871,2018,Submitted,250225.0,1883.9,7.5,1,2.0,42,8129816.8,10004309.5,,,,72.5,133.0,72.0,131.4
120503,2015,Submitted,55466.0,231.0,4.2,1,,100,1029025.0,446520.0,,,,26.6,66.7,27.3,67.5
125013,2016,Submitted,68200.0,732.4,10.7,1,,,2814616.8,4020894.3,,,,100.2,191.5,100.2,191.5
106103,2018,Submitted,109301.0,1083.3,9.9,1,1.5,38,2661107.5,12059706.4,,,,134.7,184.0,136.7,186.1
251657,2018,Submitted,112000.0,963.9,8.6,1,1.5,37,3564584.6,6982798.0,,,,94.2,154.6,93.0,153.4
254114,2017,Submitted,92072.0,929.0,10.1,1,,4,3234100.0,6232045.0,,,,102.8,181.4,107.7,186.5
106128,2016,Submitted,58240.0,498.3,8.6,1,,43,1149171.8,5394195.1,,,,112.4,159.2,119.2,164.9
173625,2015,Submitted,125516.0,1402.0,11.2,1,,83,5212164.0,6687797.0,,,,94.8,186.3,98.8,190.5
173476,2018,Submitted,63141.0,298.9,4.7,1,2.0,46,789309.2,3154764.4,,,,62.5,87.5,60.7,85.6
101703,2018,Submitted,59310.0,454.3,7.7,1,3.0,41,747958.2,6210909.9,,,,117.3,145.3,116.6,144.0
251484,2018,Submitted,69850.0,492.9,7.1,1,2.0,45,1519910.5,4519940.5,,,,86.5,128.9,83.4,125.7
251941,2016,Submitted,145066.0,289.2,2.0,1,,,650364.7,3187053.9,,,,26.5,37.1,29.0,39.8
167562,2017,Submitted,341821.0,2044.2,6.0,1,,86,6322173.0,16479029.0,,,,66.7,108.7,76.3,119.5
101407,2016,Submitted,96128.0,325.4,3.4,2,,100,889730.2,3039627.5,,,,40.9,62.3,44.4,66.0
101852,2016,Submitted,1158300.0,18581.3,16.0,1,,27,91828554.9,31165900.1,,,,106.2,277.2,106.8,279.1
102032,2016,Submitted,161000.0,998.8,6.2,1,,72,4851157.7,1968996.6,,,,42.4,107.5,44.2,112.5
250085,2017,Submitted,109564.0,843.2,7.7,1,,54,2295631.0,7884021.0,,,,92.9,141.3,99.8,148.6
232666,2017,Submitted,447776.0,2736.9,6.1,1,,65,13091837.0,5954796.0,,,,42.5,105.8,45.0,112.4
136830,2017,Submitted,72844.0,1512.6,20.8,1,,5,5093806.0,12523434.0,,,,241.8,376.3,254.7,389.2
250140,2016,Submitted,64967.0,1587.6,24.4,1,,5,8587434.2,89371.6,,,,133.6,416.5,136.6,425.5
101791,2017,Submitted,899237.0,7880.5,8.8,1,,89,42621612.0,,,,,47.4,148.8,49.9,156.7
158184,2016,Submitted,1085869.0,10099.8,9.3,1,,87,49200050.5,,,19567294.4,,63.3,160.3,64.0,166.4
251377,2018,Submitted,55250.0,611.3,11.1,1,1.0,9,2340989.6,4175944.1,,,,118.0,198.0,118.5,198.6
251482,2015,Submitted,80217.0,838.0,10.4,1,,33,3578151.0,2236084.0,,,,72.5,169.3,75.0,172.4
175281,2017,Submitted,53000.0,184.8,3.5,1,,94,153059.0,2946569.0,,,,58.5,67.4,63.2,72.4
160105,2017,Submitted,417800.0,4691.5,11.2,1,,38,12327375.0,49716218.0,,,,148.5,207.6,156.7,216.2
252076,2015,Submitted,58150.0,694.0,11.9,1,,79,3195169.0,979810.0,,,,71.8,190.2,73.7,193.2
103656,2016,Submitted,4101281.0,30588.7,7.5,1,,,127962385.6,78814190.6,,53439599.9,,63.4,131.2,65.2,133.1
251858,2017,Submitted,51852.0,360.2,6.9,1,,61,1138310.0,2819919.0,,,,76.3,126.0,86.8,137.7
116552,2018,Not Submitted,61610.0,,,1,0.0,,42366.8,,,,,,,,
251332,2016,Submitted,117435.0,1569.9,13.4,1,,,6428866.5,7246464.0,,,,116.5,236.7,120.6,238.5
175358,2018,Submitted,50592.0,329.1,6.5,1,1.5,40,461954.1,4748841.2,,,,103.0,124.1,98.1,118.0
251382,2015,Submitted,132724.0,1043.0,7.9,1,,66,4497200.0,2624882.0,,,,53.7,127.2,55.3,128.9
250137,2016,Submitted,178645.0,1923.2,10.8,1,,,8311628.6,7364379.2,,,,87.7,189.4,90.9,190.9
101830,2017,Submitted,454346.0,6348.5,14.0,1,,79,33999215.0,1171720.0,,,,77.4,237.7,79.8,245.2
104278,2016,Submitted,55296.0,442.8,8.0,1,,32,1011204.2,4827919.3,,,,105.6,149.1,115.0,158.9
251352,2015,Submitted,73600.0,637.0,8.6,1,,95,2628019.0,2045065.0,,,,63.5,141.3,65.4,143.3
172789,2016,Submitted,107500.0,847.8,7.9,1,,42,932506.4,12725170.2,,,,127.0,151.5,140.6,165.8
251437,2015,Submitted,106010.0,645.0,6.1,1,,75,2441166.0,2910343.0,,,,50.5,101.1,53.1,104.4
101789,2014,Submitted,1001834.0,13491.0,13.47,1,,72,67148501.0,,,,,67.0,211.0,64.0,200.0
158438,2016,Submitted,264980.0,2399.3,9.1,1,,84,10841363.9,7549236.2,,,,69.4,158.4,72.6,161.7
244311,2016,Submitted,391234.0,2071.0,5.3,1,,91,5855387.8,18672099.8,,,,62.7,97.1,67.2,101.2
101848,2015,Submitted,703370.0,10743.0,15.3,1,,57,52950555.0,1969817.0,,,,78.09999999999998,239.3,79.8,244.7
157287,2017,Submitted,212511.0,1517.1,7.1,1,,89,8205280.0,,,,,38.6,121.2,38.6,121.2
250111,2016,Submitted,190000.0,1172.7,6.2,2,,79,2909272.5,11982856.8,,,,78.4,114.3,78.0,113.1
159529,2017,Submitted,176600.0,3234.9,18.3,1,,35,17085631.0,1428100.0,,,,104.8,312.3,105.7,313.2
105551,2018,Submitted,121890.0,667.8,5.5,1,4.0,87,888918.1,9789208.4,,,,87.6,104.7,88.8,105.5
251328,2018,Submitted,187000.0,1574.8,8.4,1,3.0,,6847143.6,8202659.1,,,,80.5,148.6,79.1,147.1
250143,2018,Submitted,154112.0,1258.3,8.2,1,3.0,,4502311.4,5577817.1,,4042788.1,,91.6,143.7,91.4,143.5
104095,2015,Submitted,53267.0,18301.0,343.6,1,,,4075443.0,329142849.0,,,,6255.6,6728.3,6255.6,6728.3
119071,2018,Submitted,178665.0,2360.3,13.2,1,2.0,47,12712306.8,4620400.0,,,,97.0,226.4,95.2,222.8
134421,2018,Submitted,77966.0,2393.5,30.7,1,1.0,,12716882.3,5230651.0,,,,230.2,527.1,231.6,527.4
119808,2016,Submitted,127900.0,2148.1,16.8,1,,,8905715.8,9537879.2,,,,144.2,296.9,150.2,296.1
241767,2018,Submitted,801566.0,7246.1,9.0,1,2.0,28,40714031.2,8900400.4,,,,61.9,153.9,60.8,150.5
233760,2015,Submitted,260055.0,3332.0,12.8,1,,4,10569595.0,22748616.0,,,,128.1,219.5,133.2,224.8
101797,2015,Submitted,1015129.0,12296.0,12.1,1,,94,61162215.0,148653.0,,,,60.4,189.3,61.3,192.2
165722,2018,Submitted,644940.0,8376.0,13.0,1,1.0,27,27837637.9,70504940.8,,,,152.5,235.6,153.8,236.9
252124,2017,Submitted,63375.0,283.8,4.5,1,,94,280207.0,4368503.0,,,,73.4,86.3,81.1,94.4
105244,2017,Submitted,78367.0,194.7,2.5,1,,100,606486.0,1555313.0,,,,27.6,45.1,29.6,47.1
158406,2018,Submitted,249062.0,1918.5,7.7,1,4.0,62,5975834.8,11041090.2,,6412188.7,,94.1,137.2,92.3,135.3
244613,2015,Submitted,449954.0,3329.0,7.4,1,,77,10216326.0,24029400.0,,,,76.09999999999998,127.4,78.7,129.7
156782,2016,Submitted,52284.0,373.4,7.1,1,,88,1544423.0,1670016.9,,,,61.5,126.3,65.5,127.5
113474,2017,Submitted,88776.0,540.3,6.1,1,,78,1815512.0,3852835.0,,,,63.8,109.8,67.0,113.2
251218,2018,Submitted,362406.0,3226.5,8.9,1,1.5,33,11958998.6,23287554.6,,,,97.3,159.9,98.6,161.5
104237,2017,Submitted,62762.0,502.2,8.0,1,,22,1057543.0,5772892.0,,,,108.8,149.5,115.6,156.0
251367,2018,Submitted,56330.0,630.3,11.2,1,1.0,7,3065304.0,2265887.3,,,,94.6,194.6,92.6,191.7
100947,2017,Submitted,70000.0,477.6,6.8,1,,53,783358.0,6265577.0,,,,100.7,129.1,108.0,136.8
251696,2016,Submitted,154984.0,1193.6,7.7,1,,57,4694584.4,6180973.9,,,,70.2,137.0,74.1,141.2
105967,2017,Submitted,61440.0,294.5,4.8,1,,88,566634.0,3572121.0,,,,67.4,90.0,72.0,95.4
255013,2017,Submitted,270097.0,1915.3,7.1,2,,40,8586441.0,6169763.0,,,,54.6,123.8,56.4,125.6
238355,2015,Submitted,279381.0,2931.0,10.5,1,,23,9336815.0,19858459.0,,,,104.5,179.6,108.7,182.7
101883,2017,Submitted,440281.0,7992.6,18.2,1,,19,41008419.0,7725101.0,,,,110.7,310.9,112.4,316.4
128798,2016,Submitted,237256.0,2577.8,10.9,1,,,10762120.2,11186000.0,,,,92.5,191.9,93.3,190.6
173620,2018,Not Submitted,226000.0,,,1,0.0,,,,,,,,,,
251666,2017,Submitted,80219.0,369.0,4.6,1,,79,865491.0,3933848.0,,,,59.8,85.4,65.7,91.5
252029,2018,Submitted,121299.0,427.2,3.5,1,,,979356.6,4975586.8,,,,49.1,65.7,46.7,63.1
173639,2015,Submitted,90318.0,1461.0,16.2,1,,36,7269102.0,,,,,80.5,252.7,83.5,262.2
173757,2017,Submitted,136304.0,,,1,,,,,,,,,,,
172037,2016,Submitted,62183.0,463.0,7.4,2,,,2165176.7,1203190.2,,,,54.2,129.6,,
101592,2016,Submitted,51368.0,91.3,1.8,1,,100,227392.7,930479.4,,,,22.5,32.9,22.5,32.9
172306,2015,Submitted,67289.0,1044.0,15.5,1,,51,4807013.0,1472926.0,,,,93.3,247.3,96.9,254.8
172137,2018,Submitted,61000.0,245.5,4.0,1,4.0,99,1475881.1,,,,,24.2,67.7,23.0,64.4
101852,2018,Submitted,1158300.0,15683.0,13.5,1,3.0,42,84150804.3,31692199.8,,,,100.0,232.1,99.1,229.6
251950,2015,Submitted,110070.0,3045.0,27.7,1,,,8465657.0,,20238300.0,,,260.8,462.7,264.7,467.4
250092,2018,Submitted,173733.0,1269.7,7.3,1,2.5,56,4854689.1,8698610.8,,,,78.0,130.8,77.1,129.9
173764,2017,Submitted,64000.0,148.4,2.3,1,,,802721.0,,,,,12.5,39.4,12.5,39.4
252270,2016,Submitted,106015.0,842.0,7.9,1,,68,3622049.5,3282174.1,,,,65.1,139.8,67.9,145.5
250019,2019,Not Submitted,,,,,0.0,,,,,,,,,,
134982,2018,Submitted,161167.0,740.6,4.6,1,4.0,99,2797587.2,5181607.6,,,,49.5,82.4,47.6,79.7
251620,2018,Submitted,98375.0,523.2,5.3,1,3.0,67,1471237.3,5242841.1,,,,68.2,97.8,66.3,95.8
252042,2016,Submitted,59741.0,709.7,11.9,1,,57,2328933.3,,3368990.8,1076508.0,,113.4,208.3,115.7,211.5
251343,2015,Submitted,313704.0,2415.0,7.7,1,,57,6508714.0,20854824.0,,,,87.2,135.0,90.8,138.7
251651,2017,Submitted,132193.0,1004.3,7.6,1,,39,3628730.0,6277060.0,,,,74.9,136.1,84.4,150.6
102337,2017,Submitted,185358.0,1364.0,7.4,1,,69,3575971.0,13232322.0,,,,90.7,135.5,96.7,141.4
111038,2015,Submitted,763868.0,5030.0,6.6,1,,86,14016223.0,41684240.0,,,,72.9,114.9,76.2,118.4
240573,2017,Submitted,213651.0,1870.4,8.8,1,,24,4084638.0,20995150.0,,,,117.4,163.2,127.6,173.9
256408,2018,Submitted,186803.0,7117.8,38.1,1,1.0,,31620911.3,34965914.2,,,,356.5,670.5,355.6,668.2
254052,2017,Submitted,103162.0,736.3,7.1,1,,47,1908614.0,7217917.0,,,,88.5,131.6,95.4,138.6
254355,2018,Submitted,126000.0,675.2,5.4,1,4.0,,2911465.4,3593338.0,,,,51.6,94.6,50.7,93.7
250001,2015,Submitted,477123.0,5165.0,10.8,1,,80,25705950.0,,,,,53.9,169.2,55.3,173.7
101765,2018,Submitted,1139848.0,10765.5,9.4,1,4.0,62,64710627.2,,,,,56.8,159.0,56.3,157.6
157599,2015,Submitted,737110.0,3356.0,4.6,1,,98,10898883.0,21958145.0,,,,44.6,77.7,45.0,78.0
175740,2017,Submitted,90000.0,441.9,4.9,1,,63,1281158.0,3859812.0,,,,57.1,89.7,61.5,94.6
101887,2016,Submitted,509038.0,5172.3,10.2,1,,85,27868441.5,669805.5,,,,56.1,173.3,56.4,174.3
147738,2018,Not Submitted,109841.0,1177.7,10.7,1,0.0,11,3870760.5,10049567.4,,,,126.7,194.7,123.0,190.6
159963,2018,Submitted,193255.0,1550.3,8.0,1,1.5,33,5748602.4,11181245.7,,,,87.6,144.0,85.7,138.9
252297,2016,Submitted,75000.0,345.8,4.6,1,,93,274862.7,5556075.3,,,,77.7,89.3,86.3,98.5
136212,2015,Submitted,185815.0,2646.0,14.2,1,,,10226723.0,,8898882.0,,,102.9,230.4,105.6,233.7
161204,2015,Submitted,333084.0,3601.0,10.8,2,,,14488277.0,12996000.0,,,,82.5,177.5,82.4,177.4
129920,2017,Submitted,111033.0,1965.2,17.7,1,,28,9855811.0,2690500.0,,,,113.0,304.2,116.8,313.4
173612,2018,Submitted,198650.0,3292.1,16.6,1,1.0,19,18319451.1,,,4637867.8,,115.6,279.5,116.6,282.8
100068,2017,Submitted,95204.0,1320.2,13.9,1,,,6748789.0,1363555.0,,,,85.2,237.6,89.5,248.5
251508,2016,Submitted,80000.0,,,1,,,,,,,,,,,
133858,2017,Submitted,80000.0,146.4,1.8,1,,,512425.0,973450.0,,,,18.6,32.9,,
251210,2017,Submitted,76788.0,933.7,12.2,1,,37,4301720.0,2604100.0,,,,89.9,211.5,93.7,215.4
101840,2015,Submitted,2238599.0,70156.0,31.3,12,,,224419967.0,471936891.0,,,,311.1,536.1,317.0,540.3
235137,2017,Submitted,211777.0,1318.3,6.2,1,,78,3154640.0,13838278.0,,,,80.2,115.4,86.7,122.1
251463,2018,Submitted,67532.0,689.1,10.2,1,1.0,14,2607356.6,4806371.8,,,,109.8,182.8,106.3,179.2
250134,2018,Submitted,1170268.5,,,1,4.0,75,41602481.9,29644155.8,,24403202.1,,81.7,145.1,81.5,144.9
260032,2017,Submitted,59310.0,401.9,6.8,1,,59,702323.0,5121714.0,,,,98.2,127.9,105.9,136.5
101676,2015,Submitted,538105.0,5826.0,10.8,1,,89,24407350.0,17357999.0,,,,77.59999999999998,176.3,78.0,176.7
255028,2017,Submitted,509567.0,3383.1,6.6,1,,63,15057460.0,11277997.0,,,,51.7,116.0,53.6,118.1
254163,2016,Submitted,55056.0,724.5,13.2,1,,45,3170576.8,2637500.3,,,,105.5,231.1,109.7,230.9
173497,2015,Submitted,66711.0,5442.0,81.59999999999998,1,,1,9335908.0,67134488.0,,,,1146.3,1496.1,1146.3,1496.1
152378,2017,Submitted,86600.0,619.7,7.2,1,,54,2678277.0,2343635.0,,,,58.0,125.5,62.0,136.7
174200,2018,Submitted,110387.0,797.8,7.2,1,1.5,34,3639457.6,3621677.4,,,,65.8,126.8,64.4,124.3
251480,2017,Submitted,71504.0,363.6,5.1,1,,82,1966610.0,,,,,27.5,86.4,28.0,87.8
160279,2015,Submitted,610694.0,10808.0,17.7,1,,,47465287.0,23932887.0,,,,116.9,285.2,120.3,291.6
254156,2018,Submitted,174310.0,3812.9,21.9,1,3.5,74,13607711.1,29164797.6,,,,245.4,394.3,245.9,392.1
106042,2016,Submitted,57041.0,616.8,10.8,1,,5,3032633.7,1087970.4,,,,72.2,187.0,75.0,194.3
244758,2018,Submitted,355628.0,2894.8,8.1,1,3.0,48,9816859.7,23753483.6,,,,94.4,147.4,93.4,144.8
101707,2018,Submitted,1140247.0,13031.8,11.4,1,2.0,42,56717198.3,67704019.2,,,,109.1,201.6,105.4,195.0
101567,2017,Submitted,501318.0,2128.2,4.2,1,,99,8382469.0,10888466.0,,,,38.4,75.3,41.6,79.0
244099,2016,Submitted,2125888.0,23881.9,11.2,1,,,121828769.6,26851959.7,,,,69.9,193.2,,
172784,2018,Submitted,107500.0,867.5,8.1,1,1.5,34,918479.7,13456297.9,,,,133.7,155.4,134.7,156.2
134982,2016,Submitted,204687.0,973.4,4.8,1,,97,3805929.0,5118303.2,,,,43.6,84.6,45.3,84.8
176010,2016,Submitted,102450.0,2090.7,20.4,1,,17,9760142.0,5492500.1,,,,148.9,355.4,148.9,355.4
