id,name,address,type
260132,O11970/2401 W GRACE ST/CHICAGO/IL,2401 W Grace St,Office
260135,309-315 W 23rd Condo Assocication,313 W 23rd Street,Multifamily Housing
260149,Riverside SOuare & River's Edge/ 90033,3145 South Ashland,Strip Mall
260150,Cummings Life Science Center,920 E 58th St,Laboratory
260184,Hampden Green Condominium Association,2728 N Hampden Court,Multifamily Housing
100303,6747 6759 S OGLESBY AVE,6747 6759 S OGLESBY AVE,
100469,,5527 5537 S EVERETT AVE,
100489,,4520 4528 S Drexel Blvd,Residential
100507,,4950 4952 S Prairie Ave,Residential
100623,Mayan Lagoon Apartments,1345 1359 W Estes Ave,Residential
100668,Allstate Building,3245 W Arthington St,Commercial
100683,Transforming Housing III,7000  S Parnell Ave,Residential
100733,,840 S Canal St,Commercial
100770,,7419 7425 S COLFAX AVE,
100878,,1521 1523 W SHERWIN AVE,
100984,,1604 1610 W Sherwin Ave,Residential
101086,,1016  W Hollywood Ave,Residential
101177,,6901 6921 S Paxton Ave,Residential
101263,,900  W Argyle St,Residential
101329,Pioneer Village,340  E 38th St,Residential
101410,2400 W BALMORAL AVE,2400  W BALMORAL AVE,
101503,,5604 5624 S Wabash Ave,Residential
101671,,6101 6115 N Seeley Ave,Residential
101675,Holiday Inn Chicago O'Hare,5615 N Cumberland Ave,Residential
101826,Drexel Building,8136 8142 S Drexel Ave,Residential
101873,24 W. Randolph,24 W. Randolph,Performing Arts
101894,,7600 7612 S South Shore Dr,Residential
101904,,2115  W Farwell Ave,Residential
101978,,42 46 N Waller Ave,Residential
102055,,740 750 W Addison St,Residential
102093,,551 555 N Pine Ave,Residential
102136,,5301 5311 W Washington Blvd,Residential
102311,Veterans Square strip center & office bldg,4827 4855 N Milwaukee Ave,Commercial
102473,,523 531 W Cornelia Ave,Residential
102550,Eastwood by the Lake,809 817 W Eastwood Ave,Residential
102590,,4627 4637 S Drexel Blvd,Residential
103052,,825 835 W Cornelia Ave,Residential
103205,,7260  S South Shore Dr,Residential
103409,,7733  S South Shore Dr,Residential
103449,,7616  S South Shore Dr,Residential
103475,Jeffery Place Apartments,7235 7245 S Jeffery Blvd,Residential
103495,,7465  S South Shore Dr,Residential
103593,St. Edmund's Tower,6145  S MICHIGAN AVE,
103767,57F47-CHIRL-Residence Inn Chicago DTLoop,11 S. La Salle St.,Hotel
104084,841 849 W CORNELIA AVE,841 849 W CORNELIA AVE,
104267,,912 932 W GORDON TER,
104374,,6000  N SHERIDAN RD,
104384,Kenmore Realty Apartments,6011 6015 N Kenmore Ave,Residential
104385,,6001  N KENMORE AVE,
104993,6705 6707 N CALIFORNIA AVE,6705 6707 N CALIFORNIA AVE,
105014,5416 5422 N KENMORE AVE,5416 5422 N KENMORE AVE,
105233,Loyola Beach Apartments,7064  N Sheridan Rd,Residential
105302,Drexel Square,810  E Hyde Park Blvd,Residential
105472,,5816  N Sheridan Rd,Residential
105609,,426 432 W BRIAR PL,
105709,The Whitehall Hotel,103 109 E Delaware Pl,Residential
105785,Poinsettia Apartments,5528 5530 S Hyde Park Blvd,Residential
106184,,5300 5308 S Pulaski Rd,Residential
109276,,5337 5353 N Delphia Ave,Residential
111083,,3506  S State St,Residential
112013,,6455  W Belle Plaine Ave,Residential
112110,Hyatt House Chicago,1835 W Harrison St,Lodging
112300,Innisbrook I Condominium Association,5301  N Delphia Ave,Residential
115108,,3825  N Pine Grove Ave,Residential
115775,,6715 6723 S Paxton Ave,Residential
116697,,1322 1328 S Wabash Ave,Residential
117358,,5125  S Kenwood Ave,Residential
119269,1101 W. LAKE STREET CONDOMINIUM,1101 W Lake St,Commercial
119405,,226 W Ontario St,Commercial
119564,Plaza Arms,501 525 N Central Ave,Residential
121286,The CMP Chicago Business Center,2600 W 35th St,Commercial
124056,Consumer Building,211 223 S State St,Commercial
124456,,4901 4917 W Irvingpark Rd,Commercial
124699,The Van Buren Building,210 214 W Van Buren St,Commercial
128007,,7248 7256 N Western Ave,Residential
128243,,4909 W Division St,Commercial
128870,Former Sears store,1334 E 79TH ST,
129963,,2290 S Grove Street,Commercial
130218,,2430 2458 W George St,Commercial
130629,,3510 3524 S Western Ave,Commercial
130684,Chicago Medical Training Office,7431 7445 S East End Ave,Commercial
130949,Life Changers International Church,1337 W 15th St,Commercial
131428,Huron Street Lofts,217 235 W Huron St,Residential
131999,,646 652 S Clark St,Residential
132161,,4000 4006 W North Ave,Commercial
132388,,3913 3959 W Madison St,Commercial
132435,,1335 1345 W Lake St,Commercial
134914,,401 E Ontario St,Commercial
134965,"""I AM"" Temple of Chicago",176 W Washington St,Commercial
135166,One West Monroe,1 W Monroe St,
135620,,8704 S Constance Ave,Commercial
136695,,3636 3646 S Iron St,Commercial
136784,Columbus Manor Nursing Home,5107 W. Jackson Blvd.,Other - Lodging/Residential
138293,Grasmere Place,4617 4625 N Sheridan Rd,Residential
140928,,6049 6059 W Irving Park Rd,Residential
144123,Parkville Condominiums,5726 5744 S Dr Martin Luther King Jr Dr,Residential
145637,,4815 4835 W Belle Plaine Ave,Residential
148904,,3727 3741 N Milwaukee Ave,Residential
152408,,735 745 W Garfield Blvd,Residential
156573,,2 12 S Halsted St,Commercial
156772,The LaSalle Atrium Building,401 S Lasalle St,Commercial
157170,Garvey Court,201 N CLARK ST,
158596,,4025 4041 N KEDVALE AVE,
158748,American Islamic College,640 W Irving Park Rd,Commercial
159187,Midway Gardens Apartments,727 E 60th St,Residential
159575,Webster House Apartments,2150 N Lincoln Park,Residential
159902,Montgomery Place,5550 S Shore Dr,Residential
160164,Schulze Bakery (vacant),40 E Garfield Blvd,Commercial
160204,4025 West Peterson Ave,4025 W Peterson Ave,
160214,Belmont Village Senior Living Lincoln Park,700 W Fullerton Ave,Commercial
160280,"The Ritz-Carlton Residences, Chicago, Magnificent",118 E Erie St,Multifamily Housing
160440,Pittsfield Building,55 E Washington St,Residential
162804,Salvation Army College of Officer Training,3539  N Halsted St,Residential
164283,,929 E 103rd St,Commercial
165659,Anixter Center,2032 N Clybourn,Commercial
171956,,465 W Cermak Rd,Commercial
172169,,1443 1447 E 65th St,Residential
172177,Third Baptist Church of Chicago,1551 W 95th St,Commercial
172296,,412  S Wells St,Residential
172307,,1828  S Wentworth Ave,Residential
172396,Greater Bethlehem Healing Temple Apostolic,12 S Oakley Blvd,Commercial
172448,,100 118 N Pulaski Rd,Residential
172471,,4320 4326 W Madison St,Residential
172547,,2222 S Michigan Ave,Commercial
172551,East Side Lofts,1601 S Indiana Ave,Residential
172615,,2843 N LINCOLN AVE,
172637,,800 900 W 115TH ST,
172707,,4006 4016 N Austin Ave,Residential
172795,Best Western Grant Park Hotel,1100  S Michigan Ave,Residential
172798,Hales Franciscan,4930 S Cottage Grove Ave,K-12 School
173776,Commonwealth on the Park Apartments,331  W Oakdale Ave,Residential
173781,Irving Park YMCA,4251 4259 W Irving Park Rd,Residential
173783,Park Vista Apartments,4840  N Linder Ave,Residential
173789,,5332 5340 W Windsor,Residential
173862,,5123  N Sheridan Rd,Residential
173929,Parkland Condominiums,6701 S Crandon Ave,Residential
174189,,16  N Morgan St,Residential
174240,608 E 51ST ST,608  E 51ST ST,
174693,,809  E 40th St,Residential
175049,,7311 7339 S Cottage Grove Ave,Residential
175085,,1310 1316 E Hyde Park Blvd,Residential
175106,,5235  W Lake St,Residential
175113,,8039 8045 S Manistee Ave,Residential
175126,,7750 7752 S MUSKEGON AVE,
175130,,5925  N Paulina St,Residential
175190,Greenwood Village,3931 3959 W 104th St,Residential
175196,7200 12 S BENNETT,7200 12 S BENNETT,
175219,,7834 7844  S Ellis Ave,Residential
175220,Joshua's Prayer House Coptic Temple,6855 S EMERALD ST,
175226,,5233 5237 S Greenwood Ave,Residential
175236,,4633 4645 N Kedzie Ave,Residential
175262,,6800  S Normal Blvd,Residential
175265,,3201 3219 W North Ave,Commercial
175276,,7650  N Paulina St,Residential
175296,,5623  W Washington Blvd,Residential
175304,550 WELLINGTON AVE,550 WELLINGTON AVE,
175330,,7107 7129 S Bennett Ave,Residential
175398,,5630  S MICHIGAN AVE,
175422,,3713  N SOUTHPORT AVE,
175433,1130 S Wabash Ave,1130 S Wabash Ave,Office
175447,Ford City Office,7601 S Kostner Ave,Commercial
175461,,1818 1828 E 72ND ST,
175493,,4812 4846 N Clark St,Residential
175494,,1415 N Dayton St,Commercial
175521,Harper Center Apartments,5460 5470 S Harper Ave,Residential
175567,Ivy Hotel Chicago,233  E Ontario St,Residential
175605,1513 N WELLS ST,1513 N WELLS ST,
175676,,4554 N Broadway St,Commercial
175695,Le Cordon Bleu College of Culinary Arts,361 W Chestnut St,Commercial
175699,,6700  S Constance Ave,Residential
175733,,540 N Lasalle St,Commercial
175743,,3000 3030 W Marquette Rd,Residential
175780,,5020 5030 S Woodlawn Ave,Residential
175789,,7540 7554 S Stony Island,Commercial
175819,,5638 5646 N Clark St,Residential
175884,,315 N Racine Ave,Commercial
175892,,4526  N SHERIDAN RD,
176018,Wilson Windsor Apartments,915  W Wilson Ave,Residential
225170,,5601 N Sheridan Rd,Residential
240068,The Farallon Condominium,600 N Dearborn St.,Multifamily Housing
242950,Park Place Chicago Condominium Association,600 N. Kingsbury Street,Multifamily Housing
243190,2 East Erie Condominium Association,2 East Erie Street,Multifamily Housing
244591,630 North State Parkway Condo,630 North State,Multifamily Housing
244840,235 W. Van Buren Condo Association,235 W Van Buren,Multifamily Housing
250027,Garfield Park Conservatory,300 N Central Park Ave,Other
251290,Millenium Knickerbocker,163 E Walton Pl,Residential
251354,"King Elementary, William H.",740 S CAMPBELL AVE,
251361,Bontemps Elementary -CPS,1241 W 58th St,
251371,Paderewski Learning Academy,2221 S LAWNDALE ST,
251374,Laura S Ward Elementary -CPS,410 N Monticello Ave,K-12 School
251378,"Wentworth, Daniel S",6950 S SANGAMON ST,
251398,Overton Community Hub,221 E 49th St,Residential
251400,Songhai Learning Institute -CPS,11725 S Perry Ave,
251402,Dett -CPS,2306 W Maypole Ave,K-12 School
251412,"Goldblatt Elementary, Nathan R -CPS",4255 W Adams,K-12 School
251415,Kohn Elementary -CPS,10414 S State St,K-12 School
251428,"Henson Elementary, Matthew A -CPS",1326 S Avers Ave,K-12 School
251436,Princeton Ac,5101 S PRINCETON,
251453,"Melody Elementary, Genevieve",412 S KEELER AVE,
251468,Fiske Elementary -CPS,6145 S Ingleside Ave,K-12 School
251485,Aspire Center,5500 W Madison St,K-12 School
251492,Attucks -CPS,5055 S State St,K-12 School
251515,Calhoun North -CPS,2801 W Adams,K-12 School
251527,Key Elementary -CPS,509 N Parkside,
251538,Morgan Elementary,8407 S Kerfoot Ave,K-12 School
251540,Woods Academy,6200 S Racine,K-12 School
251549,Peterson Early Childhood,3256 W BRYN MAWR AVE,
251552,"Parkman Elementary, Francis",245 W 51st St,K-12 School
251587,Charles W Earle Elementary -CPS,6121 S Hermitage Ave,K-12 School
251611,Mann Elementary -CPS,8050 S Chappel Ave,K-12 School
251618,School Of Leadership HS -CPS,7529 S Constance Ave,K-12 School
251635,West Pullman School Senior Community,11941 S Parnell Ave,Residential
251653,KIPP Academy Chicago Primary,116 N Leclaire Ave,Municipal
251664,Chicago Waldorf School,5200 N Ashland Ave,K-12 School
251703,"Pope Elementary, Nathaniel -CPS",1852 S Albany Ave,
251705,Yale -CPS,7025 S Princeton Ave,K-12 School
251869,Albany Square,4445 N PULASKI RD,
251876,Sizemore - Shabazz Charter,1540 W 84th St,K-12 School
251886,Ross Elementary (Cockrell Cpc) -CPS,6059 S Wabash Ave,K-12 School
251894,Robeson HS -CPS,6821 S Normal,
251907,Burnham Mathematics And Science Academy -CPS,1903 E 96th St,K-12 School
251913,"Peabody Elementary, Elizabeth",1440 W AUGUSTA,
251914,THE CENTER of Englewood,838 W Marquette Rd,Other
251942,Lake Shore Hospitality Inc,4900 S Lake Shore Dr,Residential
252303,,6236-44 S King Dr,Residential
252316,Sylvia Center,4615 N Clifton Ave,Residential
254152,Damen Marketplace,2455 S Damen Ave,Commercial
254346,Morgan Park Sports Center,11505 S Western Ave,
254367,GEMS World Academy Chicago,350 E South Water St,
254376,Moving Everest Charter School,416 N Laramie Ave,
254988,,434 W MELROSE ST,
255090,,7122 S Jeffery Blvd,
255091,,900 N North Branch St,Commercial
255758,The Field School,517 N Parkside Ave,Commercial
255931,1767 Rosehill,1767 Rosehill Dr,
255938,The Church of Jesus Christ of Latter-day Saints,822 N Clark St,
255939,XS Tennis and Education Foundation,5336 S State St,
255984,,737 N Ada St,
256422,Materials & Metals Building,3350 S Federal Street,Commercial
256430,Cunningham Hall,3100 S Michigan Avenue,Residential
256441,,3300 S Federal St,
256455,,2801-13 N Leavitt Street,Residential
256456,,2815-27 N. Leavitt Street,Residential
256458,United Center Office Building,1901 W Madison St,
256527,Hilton Garden Inn,55 E 11th St,
256528,,710 W 14th St,
256535,Artis of Lakeview (Senior Living),3535 N Ashland Ave,
256546,New Life Covenent Church-SE,7621 S Greenwood Ave,
256551,,909 S Jefferson St,
256552,,4758 N Laramie Ave,
256562,,450 N Morgan St,
256565,111 S Peoria St,111 S Peoria St,
256567,,1554 N Talman Ave,
256568,Vista Tower,363 E Wacker Dr,
256571,,175 S Wells St,
256572,,1667 N Western Avenue,
256575,South Loop Elementary School,1601 S Dearborn St,K-12 School
256606,Pullman Industrial Center,900 East 103rd Street,
256608,Laystrom Manufacturing Company,3900 W Palmer St,
256646,Coeval 1,51 E 14th Street,Residential
256647,,2356 East 70th Street,Residential
256656,Logan Vistas Apartments,2600 North Kedzie Ave,Residential
256659,3161 N lIncoln,3145-61 N Lincoln,
256681,,1112 S Wabash Avenue,Commercial
256690,Ingleside Investment Group LLC,1335 W FARGO AVE,
256707,,1840 N Marcey Street,
256708,Walker Museum,1115-25 East 58th Street,
256710,Bennett Apartments,7131 S Bennett,Residential
256759,Warren Apartments,1533 W.Warren Blvd,Residential
256760,Illinois Masonic Medical Office Center,3000 North Halsted Street,Commercial
256762,,24 East Washington Street,
256764,,450 W Belmont,
256765,,2750 N ELSTON AVE,
256767,,146 W Erie St,
256768,,355 E Wacker Dr,
256770,,1531 W HOWARD ST,
256771,,2942 W North Ave,
256772,,128 S Laflin St,
256773,,1604 N Richmond St,
256774,,1957 N Fairfield Ave,
256775,Pullman Community Center,10355 S Woodlawn Ave,Other
256778,,3939 W Devon Ave,
256785,The Meridian,2217 W Madison St,
256786,,2823 W Belmont Ave,
256787,,121 E 47TH ST,
256791,Manufacturing Technology and Engineering Center (MTEC),4101 W 76th St,
256798,,2405 W Hutchinson St,
256801,,804 W MONTROSE AVE,
256804,,810 W Wayman St,
256806,Oso Apartments,3435 W Montrose Ave,
256807,,209 E CULLERTON ST,
256813,,639 W Roosevelt Rd,
256814,Avenir,730 N Milwaukee Ave,
256826,,1201 W Lake Street,
256830,,717 S. Wells,Commercial
256832,,4155 S Packers Ave,
256833,,145 South Wells,Commercial
256840,,1643 N Milwaukee Avenue,Mixed Use Property
256841,,1649 Broadway,
256842,,2017 Mendell St,Commercial
256846,Skytech Lofts,6 S Laflin St,Residential
256856,The Maynard at Elaine Place,3444 N Elaine Pl,Residential
256875,,1448 W Madison St,
256878,Cicero Senior Lofts,4835 S Cicero Ave,
256881,,1525 N ELSTON AVE,
256884,,633 S Lasalle St,
256887,,1700 N Western Ave,
256889,,6314 N WINTHROP AVE,
256895,,3763 N SHEFFIELD AVE,
256899,,1521 N ELSTON AVE,
256901,,155 W NORTH AVE,
256903,,2310 S State St,
256952,,2100 S Morgan,Commercial
256957,,20 E Delaware Place,
256958,,11640 S Marshfield Ave,
256963,,4351 S Drexel Boulevard,Commercial
256998,,609 W Randolph St.,
257025,,700 W. Chicago Ave.,Commercial
257028,,8757 W Bryn Mawr,
257031,,312 W 23rd pl,
257036,,1700 West Van Buren Street,Commercial
257037,23rd Place at Southbridge Apartments,2300 S State St,
257038,,3001 N Southport Ave,
257040,,77 West Huron Street,
257042,,3516 E 118th Street,
257045,,513 S Damen Ave,Residential
257047,,160 N Elizabeth St,Residential
257048,,166 N Aberdeen St,Residential
257057,,234 West Polk St,Residential
257058,The Saint Grand,218 E Grand Ave,Residential
257059,The Leo,741 N Wells St,Residential
257060,,1625 N Harlem Ave,Commercial
257062,,1044 W Van Buren St,Residential
257063,New Hampton Inn & Suites,710 S Seeley Ave,Commercial
257064,Cassidy on Canal,350 N Canal St,Residential
257065,,3928 N Lincoln Ave,
257067,Ogden Commons,1325 S Washtenaw Ave,
257068,,868 N Wells St,Residential
257069,,311 W Huron St,
257070,,920 N Wells St,
257071,,801 W Belmont Ave,Commercial
257072,,21 N May St,Residential
257074,,4713 N Western Ave,
257075,,626 S Wabash Ave,Commercial
257077,Stephens Commons,833 W Wilson Ave,Residential
257078,,537 W Drummond Pl,Residential
257080,,4443 W Chicago Ave,Commercial
257081,RIU Plaza Hotel,150 E Ontario St,
257082,Park Boulevard,41 W 36th St,Residential
257083,Park Boulevard,42 W 37th St,Residential
257085,,6044 N Winthrop Ave,
257086,,1114 W Carroll Ave,Commercial
257087,,3431 N Ashland Ave,Commercial
257088,,4942 W 44th St,Residential
257089,,6311 S Maryland Ave,Residential
257090,,3501 N Halsted St,Commercial
257091,Pershing Place,624 E Pershing Rd,Residential
257092,,6623 S Dr Martin L King Jr Dr,Commercial
257093,,3449 N Ashland Ave,Residential
257094,,503 E Pershing Rd,
257095,,451 E Pershing Rd,Residential
257096,,5753 N Broadway,Residential
257098,,2924 W Medill Ave,Residential
257099,The Porter,2411 N Lincoln Ave,Residential
257100,Encuentro Square,3759 W Cortland St,Commercial
257101,Encuentro Square,1844 N Ridgeway Ave,Commercial
257102,Thrive Englewood,6249 S Sangamon St,
257103,,145 N Damen Ave,
257104,The Seng,869 W Blackhawk St,Residential
257105,,1203 N California Ave,Residential
257106,Foundry,1475 N Kingsbury St,
257108,,753 W 79th St,
257109,Post Chicago,853 W Blackhawk St,Residential
